Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Class
T90287,2020-12-09,C3554,Tablet,-9.0,0.0,pay pal,Completed,0
T46683,2025-02-30,C1986,Coffee Machine,-3.0,370.4,credit card,0,0
T64676,2023-13-01,C3589,Laptop,-7.0,985.0002021850788,PayPal,Completed,1
T6789,2025-02-30,C3211,Headphones,-3.0,0.0,PayPal,0,0
T45664,2021-09-21,C2409,Coffee Machine,-2.0,596.493546572653,PayPal ,completed,0
T8380,2023-13-01,C2535,Tablet,-7.0,0.0,Cash,Completed,0
T85956,2023-09-11,C4062,Tablet,-7.0,621.5129091845807,PayPal ,Failed,1
T19814,2020-03-25,C198,Coffee Machine,0.0,502.9205576042004,Cash,complete,0
T37410,2023-13-01,C1480,Laptop,-3.0,981.980957596301,PayPal,Failed,1
T62101,0,C1082,Smartphone,829.0,275.0577711008809,Credit Card,0,1
T9849,2023-13-01,C4497,Laptop,7.0,944.780821536172,PayPal ,Pending,1
T64366,2023-13-01,C301,Smartphone,-1.0,121.52185560951727,pay pal,Failed,1
0,2025-02-30,0,Laptop,-6.0,0.0,Cash,Pending,0
T10654,2023-13-01,C1250,Tablet,230.0,0.0,pay pal,completed,0
T48320,2023-13-01,C2905,Coffee Machine,-5.0,728.4008561814035,Credit Card,Pending,0
T34239,0,C1295,Laptop,-8.0,747.1176925223242,pay pal,0,0
T46655,2023-13-01,C4302,Coffee Machine,7.0,924.7814242098692,credit card,Failed,1
T14934,2023-13-01,C1986,Smartphone,7.0,736.28,pay pal,0,0
0,2023-12-08,0,Laptop,164.0,0.0,pay pal,Failed,1
T77217,2023-13-01,C4444,Smartphone,10.0,816.7881679586046,credit card,completed,0
T50463,2025-02-30,C2885,Smartphone,-9.0,0.0,PayPal ,Pending,0
T38884,2025-02-30,C2037,Laptop,7.0,606.2373228022789,Credit Card,0,0
T25430,2023-13-01,C3038,Tablet,924.0,820.65,PayPal,Pending,1
T7222,2023-13-01,C444,Coff,1.0,797.1,PayPal ,Pending,0
T83639,2024-12-02,C3007,Coffee Machine,-6.0,773.5441387367975,Cash,Failed,1
T43996,2022-07-28,0,Headphones,7.0,594.7061987064515,pay pal,0,0
T76246,2023-13-01,C3093,Smartphone,596.0,318.32,creditcard,0,0
T25810,2023-13-01,C158,Headphones,432.0,253.78879311286573,pay pal,Completed,0
T92116,2023-13-01,0,Laptop,914.0,674.4047901468623,credit card,0,1
T76784,2024-06-28,C4427,Coffee Machine,426.0,173.26994267485634,credit card,0,0
T63460,2025-02-30,C4406,Coffee Machine,7.0,0.0,pay pal,Completed,0
0,2023-13-01,C3942,Tablet,-7.0,950.870510369604,creditcard,complete,1
T76890,2025-02-30,C4208,Tablet,1.0,87.53378166477398,PayPal,Pending,0
T68019,2022-05-05,C408,Tablet,-3.0,302.1105923094393,Credit Card,Pending,0
T73292,2023-13-01,C2218,Tablet,726.0,0.0,PayPal ,0,1
T44217,2022-07-25,C4233,Tablet,8.0,0.0,pay pal,Pending,0
T29489,2023-13-01,C3890,Headphones,305.0,144.61,Credit Card,completed,0
T87425,2022-04-16,C3424,Tablet,-9.0,352.5670295378108,pay pal,Failed,1
T82183,2025-02-30,C1241,Coffee Machine,8.0,451.62014283298055,credit card,complete,0
T61654,2023-13-01,C107,Smartphone,0.0,537.0135893104771,Credit Card,Completed,0
T38990,2022-04-07,C1487,Laptop,285.0,775.2888620153715,Cash,Failed,1
T94690,2023-13-01,C4085,Laptop,286.0,683.0953463144111,credit card,Pending,0
T2386,2023-13-01,C406,Laptop,359.0,730.8583508383423,credit card,complete,0
T11772,2023-13-01,C1461,Laptop,-4.0,0.0,pay pal,Pending,0
T30901,2025-02-30,C3649,Tablet,5.0,487.1384898609703,Credit Card,completed,0
T54112,2021-03-25,C4636,Coffee Machine,-7.0,953.8433837319494,PayPal,complete,1
T7149,2020-10-10,C3466,Tablet,10.0,0.0,pay pal,completed,0
T38927,2025-02-30,C4397,Headphones,293.0,505.17946360777984,PayPal ,complete,0
T34186,2021-09-05,C3660,Headphones,0.0,0.0,PayPal,complete,0
T65291,2023-13-01,C1885,Headphones,995.0,270.0784432157675,PayPal,completed,1
T22756,2025-02-30,C2914,Smartphone,10.0,301.2532755626704,credit card,0,0
T71880,2023-05-04,0,Headphones,716.0,337.45889194388405,creditcard,completed,0
T86012,2025-02-30,C2274,Coffee Machine,-7.0,480.9591924485131,credit card,Failed,1
T29781,2025-02-30,C1106,Headphones,368.0,84.89612083724398,Cash,Pending,0
T71198,2025-02-30,C3520,Tablet,7.0,75.6258852218541,PayPal ,Completed,0
T40522,2025-02-30,C4371,Tablet,-7.0,944.4575411457172,PayPal ,Pending,1
T84030,2023-13-01,C1262,Headphones,10.0,0.0,credit card,0,0
T71602,2023-13-01,0,Headphones,0.0,863.9677721237954,PayPal ,Pending,1
T89868,2023-13-01,C3329,Tablet,4.0,289.9714862153317,credit card,Pending,0
T67038,2023-05-30,C1950,Smartphone,948.0,244.02891206971216,PayPal ,Failed,1
T53810,2025-02-30,C3992,Smartphone,2.0,765.8698179922172,creditcard,completed,0
T23821,2023-13-01,C4861,Laptop,1.0,815.9904050129851,creditcard,completed,0
T5086,2025-02-30,C2511,Smartphone,178.0,266.26151493714906,creditcard,0,0
T12400,2025-02-30,C2971,Tablet,1.0,0.0,pay pal,completed,0
T29146,2025-01-12,C2664,Coffee Machine,0.0,0.0,Credit Card,complete,0
T78391,2023-13-01,C4243,Laptop,10.0,758.0267394962054,credit card,complete,0
T81629,2023-13-01,C1904,Smartphone,-9.0,157.8144660937141,PayPal,0,0
T60388,2022-01-12,C1719,Headphones,-6.0,0.0,PayPal,Failed,1
T2110,2023-13-01,C4918,Smartphone,0.0,52.458192528658046,PayPal,Pending,0
T74105,0,C694,Headphones,-6.0,0.0,Credit Card,complete,0
T47036,2022-01-29,C210,Coffee Machine,3.0,56.15971944068031,pay pal,Failed,1
T72600,2023-13-01,C2533,Laptop,-6.0,231.73478242000212,PayPal,Completed,0
T59092,2025-02-30,C2457,Headphones,1.0,0.0,pay pal,completed,0
T90948,2023-02-10,C3957,Headphones,-6.0,259.675044328196,pay pal,complete,0
T68600,2023-13-01,C3537,Laptop,0.0,244.1196159298512,Credit Card,completed,0
T11025,2024-11-29,C3927,Smartphone,-4.0,0.0,PayPal ,complete,0
T6004,2023-13-01,C3128,Smartphone,9.0,565.8977560486414,Credit Card,complete,0
0,0,C2996,Tablet,352.0,0.0,credit card,Completed,0
T7064,2025-02-30,C3488,Headphones,6.0,827.9382469251277,Credit Card,complete,0
T66672,0,C4670,Headphones,320.0,150.2206051540076,PayPal ,0,0
T92661,2023-13-01,C570,Laptop,4.0,83.81482939517181,Credit Card,Pending,0
T59257,2024-08-14,C4479,Headphones,-6.0,302.77253314464656,creditcard,Completed,0
T80000,2020-08-23,C4124,Smar,910.0,271.8691095828276,Credit Card,completed,1
T76199,2025-02-30,C3145,Tablet,6.0,84.46460845489952,PayPal ,complete,0
T18126,2025-02-30,C982,Laptop,832.0,901.3729177254936,Credit Card,0,1
T63602,2025-02-30,C3411,Headphones,6.0,710.2140742956193,PayPal,completed,0
T74169,2021-05-22,C2688,Laptop,-9.0,268.75108846663784,pay pal,Failed,1
T53262,2025-02-30,C3755,Laptop,8.0,326.70154156886736,PayPal,complete,0
T65552,2023-13-01,C1591,Tablet,-10.0,0.0,PayPal,0,0
T23134,2021-10-19,C3731,Laptop,998.0,0.0,Credit Card,Completed,1
T19503,2025-02-30,C4009,Headphones,10.0,895.4057707213757,Credit Card,completed,1
0,2025-02-30,C2778,Laptop,6.0,712.490023444474,PayPal,completed,0
T76141,2025-02-30,C2221,Coffee Machin,-9.0,978.0437315039314,PayPal ,complete,1
T4366,2023-13-01,C1139,Headphones,-8.0,706.8763559148545,credit card,Completed,0
T86004,2023-13-01,C3994,Smartphone,719.0,0.0,credit card,Failed,1
T80875,0,C4939,Coffee ,376.0,922.4900270583788,Credit Card,completed,1
T85248,2022-05-16,C2677,Coffee Machine,2.0,289.41747539893504,credit card,0,0
T71106,2020-12-02,C3969,Smartphone,671.0,468.3259132113356,credit card,0,0
T30589,0,C4664,Laptop,-6.0,0.0,pay pal,completed,0
T36899,2020-12-04,C915,Smartphone,-5.0,478.50151469745794,credit card,complete,0
T48960,2024-01-14,C4742,Coffee Machine,1.0,0.0,PayPal ,Pending,0
T25372,2025-02-30,C1842,Hea,856.0,460.35,Credit Card,Completed,1
0,2023-13-01,C2568,Tablet,403.0,359.6408652147363,Cash,Failed,1
T48223,2025-02-30,C3060,Headphones,1.0,469.04400258674,creditcard,Failed,1
T73102,2025-02-30,C3282,Headphones,378.0,310.52686026656335,PayPal ,Pending,0
T84363,0,C4729,Headphones,177.0,0.0,Credit Card,complete,0
T45716,2023-13-01,C1005,Smartphone,-7.0,562.4514157328085,pay pal,Failed,1
T35638,2025-02-30,C817,Headphones,3.0,942.141956441619,Cash,0,1
0,2022-09-13,C2125,Smartphone,0.0,0.0,Credit Card,Failed,1
T35785,2023-13-01,C2544,Smartphone,918.0,0.0,PayPal,completed,1
T52762,2021-06-17,C1341,Laptop,1.0,250.77652908625856,PayPal,complete,0
T88619,2025-02-30,C1901,Coffee Machine,-3.0,757.7248954672912,PayPal ,Completed,0
T21799,2021-03-28,C3100,Coffee Machine,10.0,0.0,PayPal ,Completed,0
T97382,2022-07-14,C3534,Headphones,10.0,0.0,credit card,Completed,0
0,2020-08-27,C1089,Smartph,-4.0,504.37931980207367,PayPal ,completed,0
0,2025-02-30,C2325,Coffee Machine,-5.0,904.2702276137142,PayPal,completed,1
T59838,2023-13-01,C978,Smartphone,3.0,0.0,Credit Card,Failed,1
T18883,2023-13-01,C923,Laptop,4.0,137.14622098735026,pay pal,completed,0
T22981,2023-13-01,C416,Headphones,-7.0,0.0,PayPal ,completed,0
T11876,2025-02-30,C1500,Laptop,-5.0,715.8339685656579,Credit Card,completed,0
T46893,2020-10-20,C1212,Laptop,7.0,979.7792327257076,PayPal,Pending,1
T31375,2025-02-30,C3069,Coffee Machine,483.0,470.88170457022113,credit card,Pending,0
T37007,2022-12-12,C1789,Smartphone,10.0,933.991984223578,Cash,complete,1
T7981,2025-02-30,C3354,Laptop,-4.0,0.0,Cash,Completed,0
T72553,2023-13-01,C2081,Laptop,3.0,0.0,pay pal,0,0
T89335,2020-09-10,C1185,Headph,10.0,250.877093464698,Cash,completed,0
T38230,2023-13-01,C3974,Smartphone,-8.0,448.1853988780099,creditcard,Pending,0
T31930,2025-02-30,C3913,Smartphone,5.0,951.64,creditcard,Failed,1
T6162,2023-13-01,C2588,Headphones,-1.0,0.0,credit card,completed,0
T41074,2023-07-18,C4521,Coffee Machine,967.0,938.2087016347288,PayPal,0,1
0,2025-02-30,C2652,Headphones,796.0,0.0,PayPal,complete,1
T41309,2025-02-30,C3288,Coffee Machine,444.0,652.1744098874448,creditcard,Completed,0
T74512,2022-11-20,C3659,Smart,250.0,386.8623980939794,PayPal ,0,0
T86294,2025-02-30,0,Smartphone,0.0,0.0,credit card,complete,0
T73228,0,C3234,Coffee Machine,-5.0,279.9933429238298,Credit Card,Failed,1
T65464,2023-12-23,C593,Laptop,8.0,849.04,creditcard,Failed,1
T97239,2025-02-30,C097,Coffee Machine,6.0,0.0,Cash,Failed,1
T62893,2023-01-16,C4436,Headphones,346.0,0.0,creditcard,complete,0
T95526,2023-13-01,C4814,Sma,543.0,361.9369683684629,creditcard,Failed,1
T83262,2022-09-04,C324,Coffee Machine,550.0,83.92,PayPal,Pending,0
T27442,0,C735,Smartphone,7.0,705.7124748109879,pay pal,Pending,0
T75289,2023-13-01,C3540,Tablet,7.0,355.1807833928134,credit card,Completed,0
T85304,2023-03-03,C2930,Laptop,-5.0,929.271311426126,credit card,0,1
T86649,0,C3269,Headphones,10.0,665.893729842548,Credit Card,completed,0
T16785,2020-02-05,C3503,Headphones,110.0,771.766070792645,Credit Card,Failed,1
T72878,2023-13-01,C4482,Tablet,617.0,0.0,PayPal,Pending,0
T69699,2021-07-20,C3135,Sm,7.0,80.76,PayPal ,complete,0
T89036,2023-13-01,C2892,Smartphone,-7.0,357.0864031737908,Cash,Pending,0
T28100,2025-02-30,C3680,Sm,-8.0,650.5109433703277,Cash,Pending,0
T70374,2023-13-01,C3360,Coffee ,-1.0,636.9302200176794,PayPal,0,0
T39308,2023-13-01,C427,Laptop,406.0,0.0,pay pal,Failed,1
T10676,2024-11-05,C3985,Coffee Machine,153.0,0.0,PayPal ,Completed,0
T67005,2025-02-30,C3394,Coffee Machine,0.0,159.66438273331028,Cash,0,0
T11602,2025-02-30,C2841,Coffee Machine,-2.0,0.0,credit card,Completed,0
T28662,2021-09-09,C2912,Headphones,660.0,470.322681309214,pay pal,completed,0
T68486,2020-05-10,C4742,Laptop,5.0,0.0,creditcard,Completed,0
T8032,2020-03-25,0,Laptop,3.0,0.0,creditcard,Completed,0
T48632,2023-13-01,C035,Smartphone,-3.0,0.0,Cash,Pending,0
T44488,2025-02-30,C2039,Smartphone,9.0,728.7185477947676,PayPal ,0,0
T36272,2025-02-30,C2249,Smartphone,503.0,0.0,pay pal,Completed,0
T94170,2023-13-01,C270,Tablet,462.0,922.998897718174,Credit Card,Pending,1
T29224,2025-02-30,C3644,Laptop,-4.0,0.0,Cash,complete,0
T66532,2023-10-07,C1761,Laptop,4.0,393.6109567807326,PayPal,Failed,1
T50203,2023-13-01,C3247,Tablet,-9.0,0.0,creditcard,Pending,0
T52810,2025-02-30,C4544,Smartphone,-6.0,0.0,PayPal ,completed,0
T91271,2023-13-01,C2609,Headphones,5.0,462.3646884921629,creditcard,complete,0
T75178,2022-06-10,C2515,Coffee Machine,6.0,0.0,PayPal ,Failed,1
T13984,2020-03-24,C4485,Smartphone,-3.0,0.0,PayPal,Failed,1
T65848,2024-05-09,C3796,Headp,0.0,0.0,creditcard,Failed,1
T34803,2024-06-06,C1224,Headphones,-10.0,745.04,PayPal ,completed,0
0,2022-05-13,C1941,Coffee Machine,1.0,721.3141414633253,Cash,Pending,0
T1900,2023-13-01,C3627,Coffee Machine,760.0,297.9426867715187,credit card,0,1
T88108,2023-13-01,C1196,Coffee Machine,-3.0,942.6564792429584,PayPal ,Completed,1
T70716,2023-13-01,C3264,Headphones,5.0,0.0,Credit Card,Failed,1
T57883,2024-04-18,C1083,Laptop,-1.0,737.474354838906,Credit Card,Failed,1
T34386,2023-13-01,C4119,Head,9.0,0.0,PayPal ,Failed,1
T95497,2023-13-01,C4481,Coffee Machine,977.0,789.2506320250675,creditcard,Completed,1
T27881,2025-02-30,C840,Tablet,6.0,0.0,PayPal,completed,0
T98213,2025-02-30,C3101,Tablet,4.0,522.993482606568,credit card,complete,0
T46202,2021-04-26,C1400,Coffee Machine,0.0,481.6349474961561,pay pal,Pending,0
T85462,2021-09-06,C272,Coffee Machine,396.0,0.0,PayPal,Completed,0
T89628,2023-13-01,C4260,Headphones,875.0,0.0,PayPal ,0,1
T30519,2025-02-30,C1633,Tablet,4.0,181.4,PayPal ,Failed,1
T22408,2025-02-30,C4237,Smartphone,9.0,986.4131055134628,credit card,complete,1
T81892,2021-09-03,0,Headphones,1.0,770.893066556922,Cash,0,0
T57425,2022-10-06,C2828,Tablet,6.0,450.6316372432175,Cash,Pending,0
T66820,0,C830,Tablet,-5.0,706.212899668946,credit card,complete,0
T85858,2025-02-30,C672,Smartphone,643.0,114.7427327962027,credit card,completed,0
T59701,2025-02-30,C2482,Smartphone,255.0,0.0,Credit Card,Pending,0
T44888,2021-09-23,C3978,Laptop,-8.0,833.9604104719763,PayPal,Failed,1
0,2025-02-30,0,Laptop,-5.0,963.0182577157512,Cash,0,1
T49840,2023-13-01,C604,Smartphone,10.0,0.0,PayPal ,Completed,0
0,0,C519,Laptop,256.0,852.7720229265097,pay pal,0,0
T89272,2022-07-02,C4989,Coffee Machine,-2.0,0.0,creditcard,0,0
T45479,2021-08-24,C4790,Laptop,5.0,567.3063186699235,Credit Card,complete,0
T21647,2025-02-30,C3591,Coffee Machine,-6.0,0.0,credit card,completed,0
T97045,2025-02-30,0,Coffee M,-8.0,929.6179922307712,pay pal,completed,1
T25191,2025-02-30,C3420,Coffee Machine,7.0,332.3849216028233,PayPal,complete,0
T56147,2025-02-30,C3517,Tablet,268.0,0.0,Credit Card,complete,0
T4694,2021-05-16,C4749,Coffe,5.0,0.0,credit card,Pending,0
T80669,2024-07-13,C4720,Smartphone,4.0,0.0,pay pal,0,0
T53086,2025-02-30,C3636,Headphones,148.0,159.4809367418285,PayPal,0,0
T13836,2024-08-12,C3782,Smartphone,644.0,0.0,PayPal ,0,0
T74113,2023-13-01,C709,Coffee Machine,-6.0,871.4,creditcard,complete,1
T10454,2025-02-30,C940,Tablet,111.0,0.0,pay pal,Completed,0
T1559,2023-13-01,C3274,Laptop,-7.0,0.0,Cash,Completed,0
T16017,2023-13-01,C1935,Tablet,558.0,932.688615932542,PayPal ,complete,1
T65116,2023-13-01,C4374,Headph,2.0,329.7325587506504,Cash,0,0
T36478,2025-02-30,C3583,Headphones,346.0,628.9069716146978,credit card,Completed,0
T30518,2024-12-04,C1672,Headphones,10.0,315.1465126225742,PayPal,Pending,0
T92947,2023-13-01,C2321,Tablet,10.0,0.0,Credit Card,completed,0
T44897,2024-12-04,C2761,Coff,-6.0,467.8422150887958,creditcard,Completed,0
T78227,2023-07-05,C148,Tablet,143.0,609.86,PayPal ,complete,0
T81578,2023-13-01,C513,Headphones,4.0,228.116989865224,Credit Card,Failed,1
T59744,2025-02-30,C4487,Smartphone,852.0,622.6405682738674,Credit Card,Pending,1
T45917,2023-13-01,C4168,Smartphone,5.0,0.0,Credit Card,completed,0
T24334,2025-02-30,C2276,Coffee Machine,135.0,500.7400700209089,pay pal,Failed,1
T59364,2025-02-30,0,Tablet,-5.0,361.2656105867968,Cash,completed,0
T83628,2022-07-26,C2709,Tablet,-7.0,434.9135504906296,PayPal,Pending,0
T1828,2023-13-01,C3259,Smartphone,451.0,0.0,PayPal ,Failed,1
T80044,2022-09-12,C728,Headphones,928.0,0.0,PayPal,completed,1
T85350,2025-02-30,C4037,Tablet,-6.0,0.0,Cash,Pending,0
T67102,2023-13-01,C2187,Coffee Machine,10.0,0.0,pay pal,Pending,0
T10860,2020-08-28,C2372,Tab,-6.0,717.619197366801,PayPal ,0,0
T73685,2020-05-10,C4198,Tablet,-7.0,0.0,PayPal ,Failed,1
T62805,2024-12-14,C3887,Laptop,-1.0,391.26586839782186,pay pal,completed,0
T55495,2025-02-30,C1081,Headphones,374.0,178.7901348316649,credit card,0,0
T15118,2021-05-18,C4433,Smartp,10.0,591.6712043679292,pay pal,Completed,0
T80127,2025-01-07,C4294,Coffee Machine,556.0,684.5102869311283,credit card,completed,0
T61826,2025-02-30,C2095,Lapt,-10.0,206.8743349243695,PayPal ,complete,0
T16656,2020-01-30,C2920,Coffee Machine,3.0,95.22350134883618,pay pal,Failed,1
T26605,2023-13-01,C733,Headphones,506.0,0.0,creditcard,Pending,0
T90723,2025-02-30,C2309,Smartphone,6.0,450.09,credit card,0,0
T15254,2023-13-01,C4570,Tab,-1.0,90.07736482860808,PayPal,Failed,1
T81363,2024-03-28,C2160,Smartphone,-9.0,193.7015266685172,PayPal ,0,0
T43869,2023-13-01,C3796,Tablet,4.0,759.928991713613,Cash,0,0
T94246,2023-13-01,C152,Tablet,0.0,842.0440966289611,credit card,0,0
T44760,2025-02-30,C684,Headphones,-6.0,613.1654134280308,creditcard,complete,0
T70263,2023-13-01,C4749,Coffee Machine,759.0,539.48,pay pal,Pending,1
T30668,2024-12-25,C3751,Coffee Machine,-5.0,0.0,creditcard,0,0
T87103,2025-02-30,C4838,Tablet,925.0,524.6528055137885,PayPal,complete,1
T42609,2021-08-06,C3621,Smartphone,158.0,87.5632897777125,credit card,0,0
T89643,2023-13-01,C4059,Coffee Machine,2.0,0.0,creditcard,completed,0
T89903,2021-02-04,C2589,Coffee Machine,-7.0,598.8277804447741,credit card,Failed,1
T13011,2023-13-01,C3691,Laptop,619.0,0.0,Cash,0,0
T12653,2025-02-30,C2237,Coffee Machine,-9.0,0.0,creditcard,0,0
T71399,2023-13-01,C3380,Smartphone,-4.0,151.64756041706397,credit card,Completed,0
T83142,2025-02-30,C2686,Headphones,967.0,0.0,pay pal,completed,1
T46312,2025-02-30,C890,Headphones,8.0,0.0,PayPal,Pending,0
T52864,2025-02-30,C1904,Ta,643.0,997.8142307819946,credit card,Completed,1
T50929,2023-06-23,C3294,Smartphone,-10.0,253.07935141146984,creditcard,0,0
T17867,2023-13-01,C3457,Laptop,490.0,0.0,Credit Card,completed,0
T95581,2024-10-21,C4083,Coffee Machine,0.0,0.0,PayPal,Pending,0
T41238,2025-02-30,C4400,Laptop,8.0,351.14240090482303,creditcard,0,0
0,2025-02-30,C4288,Smartphone,847.0,0.0,Credit Card,Completed,1
T34678,0,C3081,Headphones,813.0,158.31840290554982,Cash,Failed,1
0,2025-02-30,C441,Headphones,6.0,345.5404337605253,Cash,Failed,1
T68789,2025-02-30,C2771,Smartphone,-4.0,0.0,PayPal,Failed,1
T32240,2023-10-04,0,Tablet,910.0,75.11994113807077,Cash,0,1
T94646,2023-13-01,C1382,Laptop,263.0,918.0283045657822,creditcard,complete,1
T81826,2023-13-01,C4802,Coffee Machine,-6.0,317.6,credit card,Pending,0
T53496,2025-02-30,C2203,Coffee Machine,898.0,666.0153661771958,pay pal,Completed,1
T46545,2023-13-01,C2147,Laptop,544.0,377.0852724623865,Cash,completed,0
T65855,2023-13-01,C3517,Smartphone,758.0,0.0,pay pal,Pending,1
T72074,2025-02-30,C4070,Coffee Machine,8.0,0.0,pay pal,0,0
T52248,2023-13-01,C4621,Laptop,151.0,0.0,creditcard,Failed,1
T54756,2023-13-01,C3161,Tablet,773.0,513.2651062310417,PayPal,Pending,1
T33073,2023-13-01,C1870,Lapto,-5.0,202.1718053877304,creditcard,completed,0
T95600,2022-10-21,C4270,Smartphone,-8.0,269.8149218967079,PayPal ,completed,0
T28007,2025-02-30,C747,Laptop,6.0,869.6930042571408,Credit Card,Completed,1
T90488,2025-02-30,C4958,Laptop,5.0,0.0,pay pal,Completed,0
T58541,2022-06-15,C876,Smartphone,-2.0,959.4165134086388,credit card,0,1
T85798,2025-02-30,C1946,Headphones,-2.0,486.479298071198,creditcard,0,0
T47355,2024-11-26,C2946,Tablet,8.0,85.00089773479874,creditcard,0,0
T6328,2023-08-31,C4600,Coffee Machine,4.0,669.4214187870598,Credit Card,complete,0
0,2025-02-30,C4092,Headphones,7.0,953.8888792669688,pay pal,Failed,1
T19744,2020-12-17,C4416,Laptop,202.0,167.37461220478093,PayPal,completed,0
T18120,2025-02-30,C3935,Coffee Machine,-8.0,0.0,Credit Card,Failed,1
T42009,2023-13-01,C2210,Laptop,8.0,568.2296763611748,PayPal,complete,0
T11919,2025-02-30,C048,Headphones,4.0,0.0,Credit Card,Pending,0
T20368,2023-13-01,C4566,Tablet,-8.0,901.4162154631582,creditcard,Pending,1
0,2023-01-05,C4815,Smartphone,262.0,0.0,Cash,Failed,1
T57689,2023-13-01,C350,Laptop,-5.0,903.8770932618204,PayPal,0,1
T26264,2023-13-01,C2416,Coffee Machine,946.0,532.262394005259,credit card,Completed,1
T5333,2025-02-30,C4971,Tablet,10.0,0.0,credit card,Failed,1
T34075,0,C3754,Headphones,227.0,541.6255974895132,Credit Card,Failed,1
T30965,2023-13-01,0,Tablet,735.0,986.6569981634574,credit card,Failed,1
T14452,2023-13-01,C4276,Smartphone,-5.0,344.38499796468534,Cash,Failed,1
T34238,2021-12-03,C2898,Headphones,10.0,520.9086401694084,creditcard,complete,0
T22405,2025-02-30,C4932,Headphones,-3.0,0.0,pay pal,Pending,0
T66626,2023-13-01,C3352,Smartphone,327.0,0.0,PayPal,Completed,0
T84827,2021-11-20,C3110,Smartphone,2.0,0.0,credit card,complete,0
T8786,2023-13-01,C1055,Smartphone,7.0,658.5573438684338,PayPal ,Pending,0
T9914,2023-13-01,C4167,Headphones,1.0,570.05,creditcard,Failed,1
T60955,2025-02-30,C3241,He,-7.0,487.8427752586026,Cash,complete,0
T77719,2023-13-01,0,Tablet,8.0,77.95513552428801,Cash,completed,0
T61094,2025-02-30,C923,Tablet,0.0,0.0,Credit Card,complete,0
T28346,2025-02-30,C360,Headphones,499.0,556.7046687629456,Credit Card,Pending,0
T78910,2023-13-01,C1075,Tablet,-10.0,320.28491594003185,Credit Card,0,0
T96217,2025-02-30,C2676,Smartphone,3.0,540.2931031495659,creditcard,completed,0
T23498,2024-01-08,C4430,Tablet,654.0,783.6447851075731,PayPal,Completed,0
T18656,2025-02-30,C1302,Tablet,407.0,523.8853730574112,PayPal,completed,0
T35225,2025-02-30,C845,Laptop,609.0,245.09,PayPal,Completed,0
T16520,2024-12-22,C2760,La,288.0,0.0,credit card,0,0
T39660,2022-04-05,C4650,Tablet,-8.0,125.370006422881,PayPal,Completed,0
T75068,2023-13-01,C2216,Laptop,4.0,747.92,Credit Card,completed,0
T8656,2023-13-01,C2799,Headphones,6.0,931.0762751018324,credit card,complete,1
T13592,2021-05-12,C1801,Headphones,-6.0,331.74,pay pal,Failed,1
T98279,2025-02-30,C2328,Lapto,3.0,447.5361202071321,credit card,Failed,1
T7019,2023-13-01,C1638,Laptop,-4.0,241.1355740966993,credit card,Failed,1
T42387,2023-13-01,0,Headphones,-6.0,401.96782675275824,Credit Card,Completed,0
T13886,2023-13-01,C1592,Tablet,661.0,687.0681957415721,Cash,complete,0
T37956,2020-04-20,C1522,Headphones,2.0,974.234673502317,creditcard,complete,1
T12158,2020-05-18,C2215,Coffee Machine,4.0,0.0,pay pal,Failed,1
T38845,2025-02-30,C818,Coffee Machine,8.0,536.4416996328412,creditcard,Pending,0
T79148,2021-09-13,C2151,Coffee Machine,689.0,0.0,pay pal,Pending,0
T3350,2022-12-03,C781,Tablet,432.0,94.31,Cash,Pending,0
T99803,2025-02-30,C4188,Coffee Machine,8.0,0.0,PayPal ,complete,0
T65584,2023-13-01,C1478,Laptop,-4.0,0.0,Cash,completed,0
T40048,2023-13-01,C1064,Coffee Machine,671.0,385.9149928256031,Cash,complete,0
T91298,2022-04-17,C342,Smartphone,272.0,0.0,PayPal ,Completed,0
T47158,2023-13-01,C1397,Tablet,438.0,981.7337240438796,PayPal ,complete,1
T44165,2025-02-30,C976,Headphones,6.0,716.5806495389397,creditcard,Pending,0
T65384,2023-13-01,C4897,Headphones,10.0,0.0,creditcard,Completed,0
T69660,2025-02-30,C3938,Laptop,220.0,0.0,Cash,Completed,0
T6086,2025-02-30,C3378,Smartphone,7.0,800.3407118677056,credit card,Completed,0
T50648,2023-01-10,C1867,Tablet,783.0,0.0,Credit Card,Completed,1
T64910,2025-02-30,C4182,Smartphone,0.0,158.64175550152822,credit card,completed,0
T80707,2023-13-01,C3863,Headphones,-4.0,422.74,pay pal,Completed,0
T52020,2023-03-07,C4064,Coffee Machine,-1.0,510.0929940759244,credit card,Failed,1
T44882,2023-13-01,C2562,Tablet,8.0,0.0,PayPal ,Failed,1
T52568,2023-13-01,C4404,Smartphone,930.0,591.4930639643492,credit card,completed,1
T85687,2023-13-01,C3982,Headph,437.0,0.0,credit card,completed,0
T70572,2025-02-30,C3513,Coffee Machine,-2.0,0.0,Credit Card,Pending,0
T95484,2023-13-01,C3771,Smartphone,479.0,991.3255909108872,pay pal,complete,1
T82778,2023-13-01,C2628,Laptop,643.0,397.0291443137404,pay pal,0,0
T63765,2023-13-01,C4863,Headphones,-10.0,562.8755149045213,pay pal,completed,0
T72107,2025-02-30,C2530,Coffee Machine,8.0,0.0,pay pal,complete,0
T8085,2025-02-30,C4578,Coffee Machine,7.0,603.8218189029246,PayPal ,Pending,0
